product,organic,avg_combined_mrl_ratio,median_combined_mrl_ratio,p90_combined_mrl_ratio,p95_combined_mrl_ratio,avg_substances_found,median_substances_found,p90_substances_found,p95_substances_found,samples
Mastic thyme,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mate and similar-,0,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,2.0,2.0,2.0,2.0,1
Mate infusion material,0,9.156266666666665,0.0,33.0836,34.4176,2.533333333333333,0.0,8.6,9.299999999999999,15
Mate infusion material,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Medlars,0,0.1056827380952381,0.0,0.17561666666666667,0.49382678571428573,0.625,0.0,2.0,2.25,16
Medlars and similar-,0,0.02286,0.02,0.03781,0.04208,1.2,1.0,1.6,1.7999999999999998,5
Melons,0,4.644469717195054,0.0142,0.6942,1.2475,7.501347708894879,1.0,4.0,6.0,371
Melons,1,0.020692592592592592,0.0,0.0372466666666667,0.11173999999999994,0.5555555555555556,0.0,1.0000000000000009,2.9999999999999982,9
Melons and similar-,0,0.04359523809523809,0.0,0.1439666666666667,0.16441666666666666,0.8571428571428571,0.0,2.0,3.299999999999997,28
Melons and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Milk,0,0.0009387755102040817,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,49
Milk,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Milk powder,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
"Milk powder, full fat",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Milk thistle seeds,0,1.37,1.37,1.37,1.37,2.0,2.0,2.0,2.0,1
Millet flour,0,0.377075,0.0,0.9116199999999994,1.9558099999999985,0.25,0.0,1.0,1.0,8
Millet groats,0,0.14030970149253733,0.0,0.0,1.2099999999999989,0.08955223880597014,0.0,0.0,1.0,67
Millet rolled grains,0,0.18850625,0.0,0.006840000000000003,1.35103,0.25,0.0,1.0,1.0,32
Minneolas,0,0.526776507936508,0.45159142857142853,0.8080897142857143,0.852652,4.333333333333333,4.0,5.6,5.8,3
Minor honey types,0,70.36335555555554,97.74366666666667,119.70466666666667,119.74466666666667,174.73333333333332,246.0,294.0,294.0,15
Mints,0,24.77128677248677,0.19698571428571426,151.07446468253974,165.37463373015873,47.333333333333336,3.0,283.0000000000001,323.0,69
Mints,1,0.29450000000000004,0.29450000000000004,0.5301000000000001,0.55955,1.5,1.5,2.7,2.8499999999999996,2
"Mints, dry",0,5.517777777777778,0.0016666666666666668,16.55166666666667,24.805833333333336,0.6666666666666666,0.5,1.5,1.75,6
"Mints, dry",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mirabelles,0,0.28795098039215683,0.073,1.0038000000000002,1.3871833333333332,2.823529411764706,3.0,5.4,6.399999999999999,17
Miscellaneous fruits with edible peel,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Mixed cereal rolled grains,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mixed fruit juice,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Mizuna,0,14.571905555555556,14.571905555555556,14.571905555555556,14.571905555555556,6.0,6.0,6.0,6.0,1
Morels,0,55.474999999999994,55.474999999999994,75.975,78.5375,3.0,3.0,3.8,3.9,2
Moringa (with pods),0,0.060111111111111115,0.037,0.12206666666666668,0.13269999999999998,0.6666666666666666,1.0,1.0,1.0,3
Moringa infusion material,0,0.49,0.49,0.49,0.49,2.0,2.0,2.0,2.0,1
Moringa infusion material,1,0.68,0.68,0.68,0.68,1.0,1.0,1.0,1.0,1
Morning glory,0,0.006966666666666667,0.0009,0.01618,0.01809,0.6666666666666666,1.0,1.0,1.0,3
Moufflon fresh meat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mountain tea,0,0.10108333333333334,0.0,0.24606666666666652,0.523033333333333,0.25,0.0,1.0,1.0,8
Mountain tea,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mozzarella,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
Mozzarella,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Mukunuwenna,0,28.0,28.0,28.0,28.0,1.0,1.0,1.0,1.0,1
Mulberries (black and white),0,0.0008833333333333333,0.0008833333333333333,0.00159,0.0016783333333333331,0.5,0.5,0.9,0.95,2
Mulberries (black and white),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Mulberries (black and white) and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Mung bean sprouts,0,0.013571428571428571,0.0,0.03257142857142855,0.07057142857142851,0.125,0.0,0.2999999999999998,0.6499999999999995,8
Mung beans (dry),0,1.5575641025641027,0.0,3.8000000000000007,6.459999999999992,0.9230769230769231,0.0,2.0,3.1999999999999957,13
Mung beans (dry),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Musky strawberries,0,2.0989247311827954,0.0,0.0,0.0,0.043010752688172046,0.0,0.0,0.0,93
Mustard seeds,0,0.6758802083333333,0.0,2.160000000000001,2.6558,0.625,0.0,2.0,2.0,32
Mustard seeds and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Myrtle berries,0,0.122,0.122,0.122,0.122,1.0,1.0,1.0,1.0,1
Nameko,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Naranjillas,0,126.75626190476191,126.75626190476191,126.75626190476191,126.75626190476191,16.0,16.0,16.0,16.0,1
Nashi pears,0,0.0515062656641604,0.0,0.02599999999999991,0.19799999999999943,0.17293233082706766,0.0,0.7999999999999972,1.0,133
Navy beans (dry seeds),0,1.42735,0.0375,0.9563000000000008,2.993899999999994,0.96,1.0,2.0,2.799999999999997,25
Navy beans (dry seeds),1,0.51725,0.51725,0.53145,0.5332250000000001,1.0,1.0,1.0,1.0,2
Nectarines,0,9.532130516717325,0.14254285714285714,0.8231266666666666,4.679453333333327,15.19452887537994,2.0,6.0,9.599999999999966,329
Nectarines,1,0.08603749999999999,0.0,0.21032333333333322,0.42847833333333296,1.125,0.0,2.799999999999999,4.899999999999997,8
New potatoes,0,10.970023952780274,0.0,0.2957066666666671,12.086913103174023,14.383647798742139,0.0,2.0,19.0999999999992,159
New potatoes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
Non-fermented tea leaves (green or white tea),0,1.2938927684240364,0.0052833333333333335,1.3956066666666684,4.123094000000001,2.494047619047619,1.0,6.300000000000011,8.0,168
Non-fermented tea leaves (green or white tea),1,0.04879049180327869,0.0,0.056,0.5,0.14754098360655737,0.0,1.0,1.0,61
Northern highbush blueberry,0,0.05604861111111111,0.012375,0.21357500000000004,0.23619999999999997,1.6666666666666667,1.0,3.0,3.4499999999999993,12
Northern highbush blueberry,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nutmeg seed,0,0.041666666666666664,0.0,0.125,0.1875,0.16666666666666666,0.0,0.5,0.75,6
Nutmeg seed and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Oat and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Oat and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Oat bran,0,0.28475,0.368,0.39430000000000004,0.39865,0.75,1.0,1.0,1.0,4
Oat bran,1,40.268023148148146,0.41100000000000003,120.39306944444445,180.36210416666665,54.333333333333336,1.0,162.0,242.5,6
Oat flour,0,39.74236286181139,0.0024,210.76159007936508,242.8311388888889,54.05882352941177,1.0,288.8,323.0,17
Oat flour,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Oat grain,0,0.17396548209366391,0.0,0.1,0.363,0.24793388429752067,0.0,1.0,1.0,121
Oat grain,1,0.045180000000000005,0.0,0.002200000000000031,0.23554999999999904,0.1,0.0,0.10000000000000142,1.0,50
"Oat grain, red",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Oat groats,0,0.0036647058823529415,0.0,0.005920000000000005,0.021339999999999977,0.17647058823529413,0.0,0.40000000000000036,1.1999999999999993,17
Oat high-bran flakes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Oat high-bran flakes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Oat rolled grains,0,0.28528414634146343,0.0,0.404,0.796,0.6585365853658537,0.0,2.0,2.0,41
Oat rolled grains,1,0.047215151515151516,0.0,0.26197333333333395,0.34609999999999996,0.18181818181818182,0.0,1.0,1.0,22
"Oat rolled grains, wholemeal",0,0.0035,0.0035,0.0063,0.00665,0.5,0.5,0.9,0.95,2
Oil palms kernels and similar-,0,1.14,1.14,1.14,1.14,1.0,1.0,1.0,1.0,1
Oilseeds,0,0.6695652173913043,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,23
Okra,0,2.9741546875,0.0017,3.5838333333333345,9.626416666666659,0.90625,0.5,2.0,3.8499999999999943,64
Okra and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Olive infusion leaves,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Olive oil, refined",0,0.03307692307692307,0.0,0.030666666666666693,0.17966666666666617,0.15384615384615385,0.0,0.8000000000000007,1.0,13
"Olive oil, virgin or extra-virgin",0,0.19503898426323318,0.0,0.07,0.555,0.2553648068669528,0.0,1.0,2.0,466
"Olive oil, virgin or extra-virgin",1,0.4,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,35
Olive oils,0,0.17279487179487177,0.0,0.2,0.6765000000000001,0.37362637362637363,0.0,1.0,2.0,91
Olive oils,1,0.0026666666666666666,0.0,0.004800000000000005,0.014399999999999991,0.1111111111111111,0.0,0.20000000000000018,0.5999999999999996,9
Olive pomace oil,0,0.06462962962962963,0.0,0.0,0.17449999999999835,0.1111111111111111,0.0,0.0,0.29999999999999716,18
Olives for oil production,0,0.024074074074074074,0.0,0.043333333333333376,0.12999999999999992,0.1111111111111111,0.0,0.20000000000000018,0.5999999999999996,9
Olives for oil production,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Onion bulbs for fresh consumption,0,136.24972133848135,93.32394476190476,211.74654761904762,236.5110714285714,190.8108108108108,145.0,279.8,324.0,37
Onion bulbs for fresh consumption,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Onions,0,0.13160659999242338,0.0,0.3259400000000011,0.5939333333333335,0.5306284805091488,0.0,2.0,3.0,1257
Onions,1,0.002545219638242894,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,129
Onions and similar-,0,0.00709764861068376,0.0,0.00010400000000000147,0.006259466235000066,0.10256410256410256,0.0,0.20000000000000284,1.0,39
Onions and similar-,1,0.000164,0.0,0.000492,0.0006559999999999999,0.2,0.0,0.6000000000000001,0.7999999999999998,5
Oranges,0,2.6476713386641206,0.21077619047619048,0.9839428571428575,1.6830555555555544,5.560401002506266,2.0,5.0,7.0,1995
Oranges,1,0.026299752342704152,0.0,0.0017186666666666644,0.14966499999999947,0.2289156626506024,0.0,1.0,2.0,83
Oranges and similar-,0,0.28637645012737606,0.019333333333333334,0.9243035714285714,1.2142857142857144,1.5061728395061729,1.0,4.0,5.0,81
Oranges and similar-,1,0.2130330687830688,0.17085714285714287,0.4682420634920635,0.5313353174603175,2.1666666666666665,1.5,5.0,5.5,6
"Oranges, sweet",0,0.30642752750253693,0.23210714285714285,0.6188029761904766,0.7647695833333332,3.2241379310344827,3.0,7.0,8.0,58
"Oranges, sweet",1,0.0981031746031746,0.009166666666666667,0.28514285714285714,0.30646428571428574,1.0,0.5,2.5,3.25,6
Oregano,0,0.29126438095238094,0.013,0.55005,0.7161683333333357,1.75,1.0,3.3000000000000043,6.2500000000000036,20
Oregano,1,0.11749666666666667,0.0,0.3524900000000001,0.46998666666666655,0.8,0.0,2.4000000000000004,3.1999999999999993,5
Other Aril spices,0,0.18666666666666665,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,30
Other Bulb vegetables,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Other Citrus fruits,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other Herbal infusion materials from flowers,0,14.42,14.42,14.42,14.42,7.0,7.0,7.0,7.0,1
Other Herbal infusion materials from leaves and herbs,0,0.5974486111111111,0.00013333333333333334,1.9319999999999997,2.715999999999999,0.75,0.5,2.0,2.0,8
Other Herbal infusion materials from leaves and herbs,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Other Herbal infusion materials from roots,0,0.75,0.75,0.75,0.75,2.0,2.0,2.0,2.0,1
"Other Miscellaneous fruits with inedible peel, large",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Other Pome fruits,0,0.03498333333333334,0.03595,0.05727,0.059935,1.6666666666666667,2.0,2.0,2.0,3
Other Stone fruits,0,0.2502142857142857,0.0,0.7006000000000007,1.2260499999999988,0.5714285714285714,0.0,1.6000000000000014,2.799999999999997,7
Other cane fruits,1,4.8774999999999995,4.8774999999999995,4.8774999999999995,4.8774999999999995,5.0,5.0,5.0,5.0,1
Other cereals,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Other cereals,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1
Other edible flowers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other food for infants and children,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Other food for infants and children,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Other head brassica (p),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Other herbal infusion materials from any other parts of the plant,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Other leafy brassica (c),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other lettuces and salad plants,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other not listed other small fruits and berries,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
Other pulses,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other seeds (including elsewhere non-listed oilseeds and other seeds),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other seeds (including elsewhere non-listed oilseeds and other seeds),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"Other species of genus Pleurotus, not elsewhere mentioned",0,0.0375179012345679,0.0,0.13953222222222222,0.17859666666666663,0.4444444444444444,0.0,1.4000000000000004,2.1999999999999993,9
"Other species of genus Pleurotus, not elsewhere mentioned",1,0.025986111111111113,0.00975,0.06496111111111112,0.07470277777777776,0.5,0.5,1.0,1.0,4
"Other species of genus Triticum, not elsewhere mentioned",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other spinaches and similar leaves,0,710.5253333333334,710.5253333333334,710.5253333333334,710.5253333333334,4.0,4.0,4.0,4.0,1
Oxheart tomato,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Pak-choi,0,0.10966496825396825,0.06523809523809523,0.3372428571428572,0.41951944444444444,2.0,2.0,4.0,5.0,40
Pak-choi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Palm hearts,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Palm oil/fat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Pancetta,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Papayas,0,0.8450090870161013,0.1725,1.6709666666666674,2.9050499999999966,2.050359712230216,2.0,4.0,5.0,139
Papayas,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Papayas and similar-,0,0.040612244897959185,0.021,0.09160000000000004,0.11829999999999995,1.0,1.0,2.0,2.0,7
Paprika powder,0,35.59669493411681,4.961498015873016,176.27469682539694,231.52405634920635,30.4375,4.0,38.40000000000016,261.29999999999995,48
Paprika powder,1,0.008,0.0,0.019200000000000002,0.021599999999999998,0.3333333333333333,0.0,0.8,0.8999999999999999,3
Parsley,0,5.133595071280694,0.06435964285714285,1.417417380952382,5.68338964285714,10.572649572649572,2.0,8.0,12.0,234
Parsley,1,0.058817857142857144,0.0,0.17099999999999999,0.24549999999999988,0.625,0.0,2.0,2.0,8
Parsley (infusion fruits),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Parsley and similar-,0,0.17078346938775507,0.14377,0.34192285714285725,0.429025714285714,3.5714285714285716,3.0,5.800000000000001,6.399999999999999,7
Parsley roots,0,0.3570535545935546,0.016,0.6799999999999994,1.8655999999999922,1.2606060606060605,1.0,3.0,4.0,165
Parsley roots,1,0.007285714285714286,0.0,0.014000000000000023,0.04169999999999997,0.14285714285714285,0.0,0.7000000000000011,1.0,14
Parsley roots and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Parsnip roots,0,0.20169555555555557,0.0,0.38494000000000045,0.6676499999999995,0.675,0.0,2.0,3.0,40
Parsnip roots,1,0.029105,0.0,0.028550000000000388,0.27383,0.15,0.0,1.0,1.0,20
Parsnips and similar-,0,0.6925462962962964,0.0,2.077638888888889,2.9353194444444446,2.0,0.0,6.0,6.5,6
Partridge fresh meat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Passionfruits,0,1.8578981404958677,0.03675,4.37,6.74,2.0,2.0,4.0,5.0,121
Passionfruits,1,0.24,0.0,0.7200000000000001,0.9599999999999997,0.2,0.0,0.6000000000000001,0.7999999999999998,5
Passionfruits and similar-,0,0.21351190476190476,0.048,0.6937999999999999,0.7902499999999999,2.066666666666667,2.0,4.0,4.0,15
"Pasta for children (dry, to be cooked)",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
"Pasta for children (dry, to be cooked)",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Peaches and similar-,0,0.3619873225516622,0.17333333333333334,0.7921333333333332,1.2023999999999995,2.509433962264151,2.0,5.0,6.0,265
Peaches and similar-,1,0.07305555555555555,0.0,0.2594000000000001,0.38526666666666654,0.9166666666666666,0.0,3.700000000000001,4.449999999999999,12
Peanut butter,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Peanut butter,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
"Peanut oil, edible",0,0.26499999999999996,0.135,0.6599999999999999,0.755,0.5,0.5,1.0,1.0,6
Peanuts,0,4.393742737094838,0.09566666666666668,0.7135666666666675,3.987499999999999,5.8277310924369745,1.0,1.0,2.0,238
Peanuts,1,0.07298148148148148,0.0,0.20110000000000003,0.23899999999999982,0.3888888888888889,0.0,1.0,1.0,18
Peanuts (fresh seeds),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Peanuts and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Pearl onion,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Pearl oyster mushrooms,0,0.5937941176470588,0.0,0.4135000000000003,2.4311999999999943,0.4117647058823529,0.0,1.0,1.1999999999999993,17
Pears,0,4.712663406339644,0.14075,0.8192116666666682,1.991284999999996,9.241566265060241,3.0,6.0,9.0,1660
Pears,1,3.5055874258109037,0.0,0.2856,0.532822857142857,5.28695652173913,0.0,2.0,2.299999999999997,115
Pears and similar-,0,0.1957737433862434,0.049,0.58025,0.7189042857142856,1.5416666666666667,1.0,3.3000000000000043,4.649999999999999,48
Pears and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Peas (dry) and similar-,0,0.4056917910447761,0.0257,0.8797599999999998,1.457774999999999,1.1343283582089552,1.0,2.0,2.6999999999999957,67
Peas (dry) and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Peas (with pods) and similar-,0,15.870352675070029,0.01125,2.227332222222226,218.6112222222222,20.34313725490196,1.0,5.0,272.0,102
Peas (with pods) and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Peas (without pods) and similar-,0,0.10413145539906103,0.0,0.3520952380952384,0.7085642857142856,0.6056338028169014,0.0,2.0,3.0,142
Peas (without pods) and similar-,1,0.01661904761904762,0.01661904761904762,0.02618095238095238,0.027376190476190474,1.0,1.0,1.0,1.0,2
Peas shoots and sprouts,0,249.6781388888889,249.6781388888889,249.6781388888889,249.6781388888889,324.0,324.0,324.0,324.0,2
Peas shoots and sprouts,1,249.6781388888889,249.6781388888889,249.6781388888889,249.6781388888889,324.0,324.0,324.0,324.0,1
Pecans,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
Pepper leaves,0,83.7,83.7,83.7,83.7,2.0,2.0,2.0,2.0,1
"Peppercorn (black, green and white)",0,2.6997619047619046,0.0,7.667666666666669,12.81783333333333,1.9285714285714286,0.0,6.100000000000003,9.449999999999998,14
"Peppercorn (black, green and white)",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Peppercorn (black, green and white) and similar-",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Peppermint,0,0.021,0.021,0.021,0.021,1.0,1.0,1.0,1.0,1
Peppers and similar-,0,0.3664257478632479,0.0,0.6899444444444442,1.312399999999996,1.2115384615384615,0.0,3.0,5.0,52
Peppers and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
"Peppers, dried",0,6.207513668430335,0.08733333333333333,22.615134126984128,26.637402380952377,4.888888888888889,3.0,12.600000000000001,13.799999999999999,9
"Peppers, dried",1,0.051666666666666666,0.051666666666666666,0.051666666666666666,0.051666666666666666,1.0,1.0,1.0,1.0,1
Perry,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Pheasant fresh meat,0,0.0015625,0.0,0.0,0.00625,0.0625,0.0,0.0,0.25,16
Pickled / marinated vegetables,0,91.62073333333333,0.027600000000000003,220.3321999999999,475.6410999999996,4.25,1.5,11.999999999999998,15.499999999999995,8
Pickled / marinated vegetables,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Pig fat tissue,0,1.4462747280730475,0.0,0.3,0.45,2.4935064935064934,0.0,1.0,1.0,1309
Pig fat tissue,1,0.0015,0.0,0.0042000000000000015,0.005099999999999998,0.25,0.0,0.7000000000000002,0.8499999999999996,4
Pig fresh meat,0,0.11686922374429225,0.0,0.0,0.0,0.11561643835616438,0.0,0.0,0.0,1825
Pig fresh meat,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
Pig kidney,0,0.1253748427672956,0.11833333333333333,0.3076666666666667,0.4,0.5440251572327044,1.0,1.0,1.0,318
Pig kidney,1,0.4892,0.4892,0.4892,0.4892,2.0,2.0,2.0,2.0,1
Pig liver,0,11.097291366433648,0.0,0.09099999999999966,138.38338095238095,15.785445420326223,0.0,1.0,204.0,797
Pig liver,1,0.07631666666666667,0.07631666666666667,0.13737000000000002,0.14500166666666667,0.5,0.5,0.9,0.95,2
Pig minced meat,0,0.18294117647058825,0.0,0.6020000000000002,0.9319999999999999,0.4117647058823529,0.0,1.0,1.0,17
Pig other slaughtering products,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Pine nut kernels,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Pineapples,0,0.17231311501344723,0.039357142857142854,0.3458333333333333,0.6228571428571429,1.2225913621262459,1.0,2.0,3.0,301
Pineapples,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Pineapples and similar-,0,0.1326857142857143,0.027500000000000004,0.18904285714285682,0.6025928571428563,1.1,1.0,2.0,2.0,10
Pistachios,0,0.5329495798319328,0.0,1.1656999999999997,1.6489999999999991,0.6176470588235294,0.0,2.0,3.349999999999998,34
Pistachios,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Pistachios and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Pitayas,0,5.112391304347827,1.82,12.556666666666667,26.2,2.260869565217391,2.0,5.5,7.75,46
Pitayas,1,0.24,0.24,0.24,0.24,1.0,1.0,1.0,1.0,1
Plantains,0,0.008252913752913753,0.0,0.0,0.0,0.06993006993006994,0.0,0.0,0.0,143
Plantains,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Pleurotus,0,0.31900000000000006,0.0,0.0,0.5269999999999962,0.1,0.0,0.0,1.0,40
Plum tomato,0,42.118822562358275,0.0,186.83837777777777,197.45075,62.285714285714285,0.0,271.0,289.2,14
Plums,0,7.961527753544166,0.027783333333333333,0.7256190476190476,2.40275,11.650127226463104,1.0,5.0,7.0,786
Plums,1,0.14457867494824017,0.0,0.5720000000000001,0.6458999999999999,0.6521739130434783,0.0,1.8000000000000007,2.8999999999999986,23
Plums and similar-,0,0.053645582329317265,0.0,0.16679999999999987,0.22783333333333314,0.6867469879518072,0.0,1.7999999999999972,3.0,83
Plums and similar-,1,0.03,0.0,0.09000000000000001,0.11999999999999997,0.2,0.0,0.6000000000000001,0.7999999999999998,5
Podded pea (young pods),0,1.4212125303454717,0.05333333333333334,1.0654666666666683,9.183599999999974,1.4470588235294117,1.0,3.0,4.0,85
Pointed head cabbages,0,0.044653623188405794,0.0,0.04870000000000001,0.05444999999999999,0.4782608695652174,0.0,1.0,1.8999999999999986,23
Pointed head cabbages,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Pomelos,0,0.42941755799755804,0.11694444444444445,1.6494533333333334,2.07872,3.6769230769230767,3.0,6.0,6.799999999999997,65
Pomelos,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Popcorn kernels,0,0.07220238095238096,0.0,0.22299999999999998,0.245,0.47619047619047616,0.0,1.0,1.0,21
Popcorn kernels,1,0.008333333333333333,0.0,0.025,0.037500000000000006,0.16666666666666666,0.0,0.5,0.75,6
Poppy seeds,0,0.7538407936507936,0.5168333333333334,1.120144444444446,2.636888888888876,1.25,1.0,2.0,3.0,140
Poppy seeds,1,0.56699,0.5777333333333333,0.63986,0.6692299999999999,1.0,1.0,1.0,1.0,10
Poppy seeds and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Pork lard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Potato flakes,0,5.199999999999999,5.4190476190476184,6.409523809523809,6.533333333333332,3.0,3.0,3.0,3.0,3
Potatoes,0,10.443762100061212,0.0,0.5814333333333336,98.87707936507937,13.806515957446809,0.0,2.0,140.8499999999999,1504
Potatoes,1,0.015001623376623377,0.0,0.0065,0.062,0.14049586776859505,0.0,1.0,1.0,121
Potatoes and similar-,0,0.01623263888888889,0.0,0.04375000000000005,0.129125,0.16666666666666666,0.0,1.0,1.0,48
Potatoes and similar-,1,0.019642857142857146,0.0,0.06150000000000003,0.08324999999999995,0.2857142857142857,0.0,1.0,1.0,7
Poultry fat tissue,0,0.0037623762376237627,0.0,0.0,0.0,0.0165016501650165,0.0,0.0,0.0,303
Poultry fat tissue,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Poultry fresh meat (muscle meat),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Poultry fresh meat (muscle meat),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Poultry liver,0,2.0999999999999996,2.0999999999999996,2.3666666666666667,2.4,1.0,1.0,1.0,1.0,2
